1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-7.427421e-5,0.44229284,-1.4816749,0.25115967,-0.80735075,0.13599963,-0.56846213,-0.9041933,1.2618414,1.29177,0.1793699,0.06389683,0.033898994,-0.37388816,-1.1958982,0.49103174,0.5111881,-1.1815716,-0.81321096,0.6656064
0.0001458639,-1.3366432,-1.4615325,0.098240666,0.23326218,-0.395746,-0.630397,-0.27936134,0.80223054,0.3680763,0.8191005,-0.33945563,0.60520816,-0.4598147,-1.555798,0.025303103,-0.6646912,-0.1888695,0.22315566,1.8571202
-6.58253e-6,0.23092401,-0.36594042,0.22117625,-0.7029307,-1.0152361,0.11564016,-0.18212506,1.6394267,-0.38940048,0.24421223,-0.7899121,0.57149595,-1.1408675,-0.52548945,-0.110349335,0.86102283,-0.2592698,0.50517815,1.2074857
4.332511e-5,0.33382383,-0.686076,0.2833419,-0.47572252,-0.22331801,-0.5545517,0.14868966,1.3420104,0.27542952,1.1864213,-1.2311157,1.1491543,-0.2511646,-1.5164382,-0.5432001,0.47627577,-0.40851986,0.04349379,0.67131615
-4.8571797e-5,-0.41472995,-0.4944807,-1.2327923,-0.6793669,-0.5873978,-0.5878446,-0.28481779,1.2956692,-0.486607,0.15040642,-0.6270904,-0.47099385,-0.7886821,-0.46801037,0.63534755,-0.3362297,-0.898281,-0.23535241,1.1078192
-2.3253373e-5,0.049736172,-1.9501039,-0.43231195,-1.7877228,-0.28476864,-0.13603139,-1.718057,1.0760041,-1.3698211,0.3907975,0.07881457,0.08115643,-0.76740545,-1.2934499,-0.10891108,0.77865565,0.47960544,-0.02994376,0.31034166
1.0093646e-5,-0.47341394,-2.4856215,-1.1267639,-0.060683187,-1.0006547,-1.0668674,-1.4512045,1.557445,-0.18443668,0.31439367,-0.2893685,-0.6872675,-0.7980735,-1.005765,-0.70739734,0.3721332,-0.7662825,-0.18541574,0.88762504
1.0772313e-5,-0.4559645,-1.380386,-0.14106406,-0.45941082,-0.6838449,-0.3183276,-0.51959765,1.0558676,0.74087983,-0.7750283,1.2455251,1.1983566,-1.034261,-1.8645629,-1.6908576,0.30204332,-0.81425864,-0.5492532,0.86161953
2.3717377e-5,-0.45604384,-1.3112096,0.77516264,-1.5173565,-0.5024892,0.07311452,-1.3275399,-0.18712954,0.106780574,-0.22359775,-0.27383196,0.7865849,-1.1233689,-1.1680417,-0.5970863,0.61628485,0.14770514,-1.4067298,0.6103896
2.6819416e-5,-0.14610194,-0.3806392,-0.5448874,-0.71784616,-0.71846336,-0.6118346,-0.26528865,1.3374581,0.87444985,-0.46007818,0.7745716,0.61346644,-0.8922419,-0.48626187,0.028721832,-0.5262521,0.29416072,0.35952407,-0.3219258
-5.775412e-5,0.7311926,-0.3949315,1.175072,-0.19420762,-0.38368094,0.39915648,-0.2842962,0.26297387,0.4712372,-0.5320576,0.21496835,0.763131,-1.0369446,-0.21357433,-0.5177172,0.80103815,0.55671006,-0.42365694,0.12793694
-4.7760543e-5,-0.2835395,0.0103864325,-0.16197482,0.07366577,0.40383482,0.4802591,-0.1232363,-0.12242513,0.073322505,-0.38417113,0.25288463,0.03900301,-0.012419975,-0.20907554,0.6911247,0.43824366,1.0162418,-0.26473102,0.10517428
-5.652273e-5,-0.033588365,0.44172207,0.30409822,-0.18103337,0.35956636,-0.015402807,-0.29565108,0.5817257,0.024750954,-0.61301756,0.5157317,0.08477651,-0.49069795,-0.5323934,0.067140914,-0.33230427,0.14812815,0.04707413,-0.36145952
-2.0508585e-5,0.46173313,0.018302321,0.831843,-0.45629063,0.21384369,-0.44011545,-0.32518908,0.20657264,0.6657604,0.4494734,0.126612,-0.3493737,-0.48308828,-0.39642283,-0.010609263,0.10743037,-0.082008794,-0.4701161,0.13888843
8.848103e-6,0.18301614,-0.1135478,-0.66843444,-1.0559988,-0.052192245,-1.0937825,-0.99148625,0.32213432,0.23192185,0.25735238,-0.48049688,-0.85310477,-0.43725199,-1.1498382,0.3138642,0.2240294,-0.17863202,1.1189363,0.40946293
-2.285624e-5,0.48142943,-0.55506486,0.76794636,-0.4424243,-0.027506085,-0.15605745,-0.1896006,0.31425676,0.03876968,0.07267239,0.94888055,0.27860403,-1.3546602,-0.7120261,-0.14866659,0.29820815,0.17681383,1.3641944,2.3406298
8.024893e-5,-0.38988894,-0.2999279,0.5373787,-0.29618695,-0.3801923,-0.057654314,0.060083296,0.4190157,0.68853945,0.96223843,0.32571173,0.791732,0.2982978,-1.9590124,-0.71238613,0.043231804,0.16561383,-0.72734094,0.15801206
-3.493868e-5,-0.87870675,-1.0466735,-0.3253605,-0.46247596,-0.062840335,-0.4800617,-0.43126673,0.23270285,-0.055207156,0.06197063,-0.4510294,1.1358585,-0.44114304,-1.5818185,-1.0052253,0.8802579,0.70481956,-0.6183157,1.4987397
2.7063335e-5,-0.17967577,-0.22878376,-1.2413026,-0.35046858,0.006079986,-0.6094329,-0.51562536,0.3859809,0.5712263,-0.012475714,0.2018196,1.045298,0.42495352,-1.2693915,-0.41669968,0.6355157,-0.75405836,-0.08101442,1.2794802
6.3404214e-6,-0.30464813,-1.250337,-0.5106313,-0.7420015,0.41655982,-0.37342274,0.07730714,1.622575,0.13942446,-0.19686472,0.5416977,1.2374504,-0.3341414,-2.339446,-0.943745,1.6365736,-0.48259404,-0.92959,0.99815154
8.355562e-5,-1.2863228,-2.0637,-0.92294466,-1.1354151,-0.7441616,-0.11518401,-0.9321458,0.7820201,0.39667186,-0.08822771,0.6699885,1.5042504,-1.8325428,-2.0637271,-0.7477938,1.2538586,0.19547139,-0.8067557,1.1050682
2.0306454e-5,-0.6308165,-1.7925669,-0.18948816,-2.0967906,0.536098,-0.6507458,-1.112459,0.8928426,0.74611646,-0.025606565,0.7547029,0.7464206,-0.8529772,-2.4040303,-0.061276186,0.891662,-0.6748725,-0.3608237,1.5348086
-3.3692486e-5,-0.43228242,-1.9647357,0.052819125,-1.6448864,0.02340616,-0.9250263,-1.7077723,1.0947833,-0.5738714,-0.95386976,0.56334937,0.17044468,-0.36364707,-2.1446319,-0.9516069,0.56021017,-0.16684105,0.27807975,1.206688
-0.00029397671,-0.100154415,-1.9017851,0.40711507,-1.647151,0.065089464,-0.8081573,-1.2352711,0.20099342,1.0450042,-0.05208642,-0.08873763,0.33159888,-0.29771727,-2.1620665,0.05170956,-0.53451467,-0.37968445,-0.38995352,2.4922326
-0.00012379476,-0.60075164,-2.201247,-0.53319323,-1.0234236,0.055953693,-1.4735441,-0.07371535,0.7578187,-1.010599,-0.34841287,-0.7434558,1.3061143,0.7275911,-2.3332322,-1.1317537,0.6963182,0.49324092,-0.7182158,1.4790285
0.00015102814,-0.7695607,-1.3849504,0.32669458,-3.1992211,0.9922805,-2.6576219,-1.1590354,-0.272731,1.5404594,-0.017992964,-0.051729,0.03521618,0.6586557,-2.3159502,-0.93979734,0.8723514,-0.1541108,0.2167907,1.9332833
9.8241246e-5,-0.12528528,0.10320008,-0.6228815,-1.3166827,1.5861835,-2.2910063,-1.9170103,0.34232423,0.5115363,0.4297305,0.101148404,1.0825453,-0.29985213,-1.9560701,-0.97007924,1.433999,0.21003515,-0.50650525,1.4638338
0.00018928768,-1.4952999,-1.2659434,-1.2818509,-1.5813675,0.875342,-1.8570932,0.018287823,0.006729272,0.5603105,-0.017918278,-0.46776447,2.91789,-0.63599557,-2.3152757,-0.22299024,1.1288811,0.4810646,-0.46120334,1.8284312
-6.242618e-5,-0.7663362,-1.5475817,0.51275545,-0.88407326,0.18057127,-1.0979197,-2.3566108,0.14771795,0.44689685,-1.0287638,0.46363932,1.6011764,-0.45035106,-0.38739842,-1.5930027,1.8863467,-0.3558094,0.5157048,0.0063392157
-1.1167044e-5,-0.669631,-1.4304262,-0.39337313,-1.2388599,1.0200263,-1.9974893,-0.7496268,-1.2946702,0.46938875,0.18286246,-0.8355167,0.05486701,0.750272,-0.10402412,-1.2216378,1.2729998,-0.6888493,-0.353601,1.8645208
7.963818e-5,-0.6682154,-1.0646154,-1.5617405,-1.9421794,0.7514952,-0.6873354,-1.154977,-0.20176244,0.79682416,0.14183693,-0.30995148,0.6245613,-0.5727783,-0.796414,-1.5681971,1.2744907,-1.3007427,-0.9866305,1.6838101
0.000116057214,-0.11566415,-0.3532023,0.61855894,-0.65473664,0.5191258,-0.87663966,-1.0253687,-0.20791,0.82041836,0.7602575,0.22866184,-0.26760665,-0.30653515,-1.0208241,-1.4195031,0.63557523,0.3679904,-0.8176997,0.40455502
-3.422968e-5,0.4449084,-0.86291724,-0.71799505,-0.3936891,0.27110168,0.13464768,-0.3465147,0.33280247,0.7010656,0.058802877,0.21565863,-0.1698201,-0.41122344,-2.2723937,0.26104614,0.633134,-0.69645905,-0.62043196,-0.15617791
5.7591526e-5,0.23148419,-1.6970173,0.14196527,-0.08667229,-0.23434095,-1.0816358,-0.962193,0.20012319,-1.1931137,0.40118027,0.26294836,-0.26123214,-0.9591208,-1.1544453,-0.07916043,0.8469977,0.04256439,0.35811326,0.26359499
9.2279915e-6,-0.31865358,-1.1502681,-0.08405339,-0.32366428,-0.35797143,-0.49892303,-0.31211013,0.90340495,-0.6199746,0.2503677,0.5322324,0.7007734,-0.18609317,-2.8328629,0.98232937,-0.18332264,-0.5892249,0.6034617,0.63766545
4.2182255e-6,-0.6862756,-2.3400757,-0.38672224,-1.0378436,-0.74332094,-0.4478654,-0.45713842,0.978689,1.1235199,0.12976132,0.48001587,0.052275088,-0.5055895,-1.6925721,0.47462437,-0.14290117,0.35984173,-0.6566639,1.2199446
-1.3815496e-6,-0.6360776,-1.2019094,-0.31253695,-0.12092385,-0.9922339,-0.47164145,-0.5366368,0.76415783,0.6168956,-0.1671134,-0.5180038,-0.13285667,-2.0924933,-2.0655077,0.19702335,0.29710382,0.16322489,0.21814913,1.392396
-4.9878086e-5,-0.56346965,-1.2479525,-0.25772443,-1.5501151,0.20833407,-0.8334252,-1.0125941,0.8141349,1.0646627,0.6655048,1.9745226,-1.0283448,-0.09374676,-1.0692772,-0.47036782,-1.4165447,0.537021,-1.1544411,1.0142219
-0.00011482581,-0.40571865,-0.5899431,0.33407035,-1.5237361,1.4952295,0.20221746,-0.28867918,0.67712206,-0.76089424,-2.2745967,0.5155957,0.16113125,-0.42739806,-1.6193422,-1.6264547,1.3022994,-0.0447369,-0.4678533,-0.8080093
-0.00012458605,-0.18351124,-1.369515,0.4357302,-1.7999636,-0.97656065,-1.7035415,-0.7663844,-0.008261584,-0.53382427,-0.6709691,-0.1325538,1.5919521,-1.6936636,-1.1533544,-1.9813293,-0.5478171,-1.1788609,0.713443,0.86020905
-0.00014254954,-0.8146672,-2.307683,-0.8838455,-1.1103944,0.87376034,-0.8456964,-1.5991017,1.2432293,0.75451255,-0.022438446,0.0856627,1.2145015,-0.7391969,-0.24519174,-0.06497119,0.64865124,-0.34342286,-1.2033964,1.8073272
0.00013427452,-0.67761105,-1.7293823,-0.94583523,-0.97049546,0.22693193,-1.7082572,-1.764987,1.3883057,0.53389436,0.22667839,1.0082949,0.9436689,-1.1207049,-2.0286875,0.20093916,-0.44110948,-0.32757404,-1.7889909,2.1012323
-0.000121306875,-1.426972,-1.8622308,-0.2949912,-1.3313524,0.29055476,-1.4607981,-0.8536332,1.1344266,0.59554935,0.32083505,0.13438241,0.47489578,-0.9119165,-2.9519727,-1.3307263,0.67081046,-1.1007146,-1.136693,1.1856617
2.947841e-5,-0.7833753,-2.0710866,-0.6967391,0.1429512,-0.55670935,-0.19000478,-0.13251874,0.8647781,-0.16540617,1.7865478,0.18611822,1.1296229,-0.8381096,-1.2866659,-0.9320481,0.7773119,-0.2905119,-0.9966974,0.40036616
3.794075e-5,-0.88862056,-1.4676601,0.24171498,-0.39797372,0.53880495,0.007011117,-1.3728303,0.69238675,-0.9918456,-0.34108472,0.031454854,-0.5976317,-1.124602,-0.9535444,1.2844185,-0.21546249,0.16799602,-1.1356875,0.44220462
3.5335226e-5,-0.2202352,-0.4318273,0.13729347,0.7569844,-0.6053187,-0.49282965,-0.82753426,-0.01973134,0.14725892,-0.38338965,-0.31791884,0.33172762,-0.30953753,-0.55977184,0.19320494,0.30648538,-0.041152187,-0.012570886,0.4364229
-8.074289e-6,0.3365508,-0.9599787,0.22102928,-0.14616798,0.42437783,-0.10803243,0.58036536,-0.49018848,-0.3856779,-0.019117393,-0.6268564,0.6140573,0.29096267,-0.90492004,0.31568828,-1.0714828,0.5477723,0.11171548,0.94162744
7.399186e-7,0.009385178,-0.45754454,-0.5101275,-0.18615314,0.009815536,0.059826653,-0.25954,0.5863845,0.09235571,-0.3233989,0.12170777,-0.52038544,0.078358814,-0.77333194,-0.72557294,0.41103184,0.0025349853,-0.56158066,1.1074421
7.151383e-5,0.044009857,-0.10583698,-0.63590753,0.47286645,-0.10934085,-0.5528397,0.2553987,-0.62119377,0.1593534,0.15386242,-0.04980678,0.35484704,0.3199322,-0.5528371,-0.6014538,0.73706126,0.78794247,-0.24185331,-0.114497595
9.837713e-5,-1.077397,-0.8076839,0.40582424,-0.7501659,0.45089328,-0.7913229,-0.65578616,0.3465442,0.034843836,0.48840895,0.35578725,0.84388834,-0.45922107,-1.0791228,0.5684604,0.17055522,-0.8700868,-0.84909755,0.13620792
-0.00013146114,-0.18605167,-1.2758833,-0.21405718,-1.3605608,0.61608416,-0.18697102,0.21524255,0.83648384,-0.14842728,0.11763,0.36438915,0.31182656,-0.8328609,-1.304652,-0.6323545,0.8674295,-0.5593757,-0.13417152,1.3377669
2.0784086e-5,0.7419395,-1.5694556,-1.4289135,0.19144496,0.75499123,-0.8846829,-0.5910306,0.91993123,-0.08062901,0.28018984,1.303931,0.6493615,-0.10676539,-1.669313,-0.7416199,0.521996,-0.4424044,-0.5040814,1.7894356
4.9007853e-5,-0.41061428,-1.9904627,0.5410778,-2.2530062,-0.0055467305,-0.3129934,-0.97844005,1.1365435,0.72311616,0.16059,0.45811388,0.35966015,-0.4957909,-1.2872403,-0.93912816,0.19732998,-0.37339965,0.34850547,2.2092342
-9.071561e-5,0.26549235,-1.2582251,-0.7651066,-1.3020765,-0.09277941,-0.7140039,-1.6970847,0.48415473,0.6562507,0.077624045,0.84749216,1.3907549,-0.6361002,-2.18158,-0.5625312,0.7392019,-1.014744,-0.41677973,1.5555823
-7.7276614e-5,-1.0602571,-1.6394274,0.6235573,-1.1849194,0.16473176,-1.406075,-0.89981335,1.1146435,0.25339502,-0.49191973,1.0745108,0.8220084,-1.2764829,-1.9613185,-0.54779464,0.8085974,-0.37658668,-0.64961475,1.0084041
-9.896895e-5,-1.181885,-2.2731853,-0.6871317,-1.8266256,0.29503798,-1.5208386,-1.399927,0.7160014,1.3953816,-0.4242393,1.1019311,1.0891464,-1.5542586,-2.088491,-0.52389556,0.55278933,-0.27527744,0.38134938,1.8183695
5.5958906e-5,-0.5056111,-1.9940273,0.08453237,-2.5001724,-0.5840818,-0.6139734,-1.2499226,1.2548608,0.012215288,-0.289729,1.3019993,0.3682723,-0.59131855,-2.5758119,-0.8935468,-0.074939996,-0.7503834,0.27991402,0.9870217
-0.00018701133,-0.4739492,-1.8503646,-0.33161125,-1.9050527,-0.5297408,-1.546529,-0.83859724,0.8213836,0.67505646,0.092303365,-0.18248507,0.16853274,-0.951202,-1.266995,-0.68817866,0.43182537,0.39249915,-0.8454822,1.278135
-0.00014122359,-0.4468345,-1.575861,0.16900215,-1.3621804,-0.56449693,-1.04633,-1.594117,-1.0377319,0.32934445,0.9221048,0.47053492,1.8964728,-0.109243765,-0.85168946,-1.2359935,1.067875,-1.554637,0.6530291,2.12809
0.00027529217,-1.0555266,-1.0127448,-0.62988454,-0.8707516,-0.37793604,-1.3422408,-0.2589781,-0.101253755,0.22946836,-0.34010014,0.40675354,0.84477055,-0.11334112,-1.5763618,-1.329217,1.0896773,-0.52389884,0.119787045,2.5363762
-2.9806855e-5,-0.26865137,-1.0191344,0.026418993,-2.2407598,0.20540646,-0.9592075,-0.9830651,1.6949854,1.0130051,-0.25950798,0.20572232,0.13282487,0.85732514,-1.2499478,-1.1859883,1.2640696,-0.9385686,-0.68488884,1.5500832
3.959167e-6,-0.2630083,-0.3123455,-0.6556406,-1.782627,0.50641346,-0.92334807,-0.45035928,0.3940712,0.54585683,-0.52413756,0.20631017,1.2472802,-0.29080656,-1.2572528,-0.37023455,0.66330445,-1.6591157,-0.979992,1.7662843
4.6402706e-6,-0.43222797,-0.5096422,-0.17547174,-0.8066925,0.6743816,-0.8322758,-0.21097423,0.66930044,0.35853657,-0.12716904,0.44430935,-0.17872894,0.5488692,-1.3173594,-0.4183362,-0.49223688,-0.79177123,-0.042068746,1.0193229
-4.2868138e-5,-0.29833958,-0.45734397,0.5249149,-0.2457211,-0.31198165,0.5381044,-0.8104354,0.9515248,0.66818404,0.009297254,0.27039745,1.0120244,0.1709884,-1.4922866,-0.2636751,0.23252834,-0.3063141,-0.5841005,0.5934005
-0.00011407554,-0.30511618,-0.44219828,-0.79789156,-1.2418289,0.22558953,-0.63623995,-1.144975,0.17749248,0.38771448,0.03603838,0.5048451,-0.050927486,-0.35456815,-1.3767184,-0.6399478,0.7236069,-0.45779544,-0.7715713,0.23680867
-3.6977897e-5,0.3413914,-0.861827,-0.2985181,-0.9607352,-0.20967625,-0.7383034,-0.30746096,0.45808598,-0.3551781,-0.39162406,0.093562126,1.606826,-0.07063553,0.35476568,-0.19377087,0.7434554,0.26734424,-0.9933727,0.5250778
-0.00013742427,-0.50446177,-0.40381315,-0.99755627,-0.69961655,1.1368651,-0.69754535,-0.048608482,0.20335086,0.6279024,-1.1128838,-0.88695306,0.64824057,0.50274867,-0.21743906,-1.0826647,0.25631514,-0.30295402,-0.2597492,1.0945269
5.3543954e-5,-0.9154,-0.20453718,-0.28254837,-0.10732664,-0.047939293,-0.40778643,-0.008358516,-0.23026063,0.4422589,0.41634357,0.32713574,0.66489244,1.3490263,-0.79934376,-0.8128295,0.14754532,-0.9576311,0.39062387,-0.0705545
-4.2770833e-5,-0.87490493,-0.3846799,-0.04709612,-0.5301317,0.2217207,-1.1639515,-0.56424814,-0.19529855,0.07200062,0.10700023,-0.3930593,0.7863602,0.43992874,-0.7379567,0.40692022,0.89849377,0.34163088,-0.28196248,0.41311327
-4.4661174e-5,0.23242289,-0.96570504,0.7106175,-0.33368477,1.4539002,-0.69569194,-0.46712354,-0.14787368,0.43333808,0.004340098,0.2475188,-0.3053463,0.83077383,-0.32773802,-0.3359317,0.41804546,0.8805449,-0.48373502,1.5101299
3.1315903e-5,-0.6292109,-1.2793977,-0.26493192,-0.35400867,0.46959907,-0.14789116,-0.7204017,-0.23273279,0.83290577,-0.19040175,0.31812114,0.9575901,0.45584226,-1.1721854,-0.4426247,0.17992945,-0.14551014,-0.85883343,1.0885723
-9.978932e-5,-0.8654021,-0.6574086,-0.11370695,-0.99988353,0.45662045,-0.5752078,-0.15773523,0.08850283,0.15504946,0.1950152,-0.34255672,0.51463866,0.73786604,-1.4216415,-0.25461233,0.17110145,0.09102926,-0.25445512,0.47339475
0.00012429456,-0.44214886,-0.08824833,-0.1532442,0.047496665,0.6842976,-0.5026357,-0.57396525,0.44821063,0.84951746,-0.23658082,0.30751988,0.28538737,-0.89524126,-1.4645787,0.59506255,1.2815976,-0.0023905977,-0.16975889,0.19985808
-1.2885973e-5,-0.53041726,-0.8782706,-0.21627149,-0.52314204,0.67274946,0.51400113,-0.8690162,0.91668564,-0.251946,1.5343494,0.12851177,0.61392045,-0.052001216,-1.201233,-0.359439,0.7116378,0.19277157,0.08592132,-0.5896932
-6.8431746e-6,-0.19545178,-0.66367304,-0.515006,0.08979328,0.20356959,-0.86718285,-0.8584506,0.291007,0.060245257,-0.5448347,0.78116393,0.3139171,-0.054381184,-0.7793439,-0.14162487,-0.5482875,-1.2217404,-0.4961177,0.8382071
3.008633e-5,-0.32767972,0.2984852,-0.4859218,-0.3169607,0.6964279,-0.9762568,0.026554937,0.30676615,0.23775102,-0.11949162,0.98945266,0.7378879,0.1532932,-0.59063625,-0.29971722,0.12751147,-0.95107234,-0.26276258,0.20894498
5.184427e-6,-0.38314986,-0.2667488,-0.123524755,-0.82433116,-0.7877941,-0.86400235,-0.3631411,0.7251635,0.2958542,0.092430845,0.23598206,-0.113150656,-0.00050449366,-0.07901446,-0.7273867,-0.46834087,-0.14681081,-0.5636108,0.034027275
2.3545299e-5,0.50646216,-0.5407741,0.059875514,-1.3135324,-0.34299028,-1.4316918,-0.3839444,0.033891376,-0.09496133,0.26442719,-0.15593617,0.5670297,-0.26600578,-0.77702093,-0.5668713,0.5184091,0.47197244,0.102809876,-0.47871014
-6.784853e-5,-0.5333491,-0.7904582,-0.5570509,-1.1324441,1.6402364,-0.7296857,-1.6114691,0.91321945,-0.14817941,0.7634017,0.21167983,-0.1977368,0.014655105,-1.7078665,-0.81091815,1.3819971,-0.8102087,0.5378673,0.9969331
-8.9273446e-5,0.077019416,-1.0926605,-0.87125653,-2.2066307,0.68271726,-0.81844366,-0.9512287,-0.3072772,0.7246872,-0.43803775,0.20743576,1.6570276,0.5127628,-1.8708746,-1.1436228,0.5192655,-0.6161467,-0.51827073,1.1825465
-5.011974e-5,-1.5366924,-1.8033283,0.20465237,-1.5462793,-0.04977822,-1.0647969,-0.8125549,0.39018828,0.57568187,-0.9761992,0.35570526,0.9414422,-0.37445742,-0.40283027,-0.3722106,1.3760134,-0.4960985,-1.2744416,1.1961021
-3.2210723e-5,-0.001668343,-1.2815812,-0.33141908,-1.1171551,0.98739576,-1.489074,-1.2515885,0.48883373,1.0314361,0.40857863,0.24684541,0.8616536,-1.3138527,-1.8997428,-0.4272176,0.747642,-0.7731849,0.12571028,2.0823584
-0.00022196115,0.49701184,-0.78539795,0.19995996,-1.4258308,-0.421367,-1.1942275,-0.9197571,0.85871124,0.054218005,-1.0357176,0.24043277,1.5453458,-1.4331394,-1.7012966,-0.6590661,0.7721406,-0.49670625,-0.05188014,2.2116792
