1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.00011949488,0.098353885,-0.33712956,-0.5159422,1.0993601,-0.59334815,1.019232,0.14754128,0.7140604,-1.2138163,0.85156685,0.30347627,-0.30678487,-0.61124396,-0.2622712,0.864432,-1.4414848,1.4313339,-0.50661314,-0.5733197
4.3909677e-5,-0.50328743,-0.3233541,0.8492288,0.48123312,-0.55369145,1.2943178,-0.06817017,0.39388207,-0.28516412,-0.24420406,-0.4587012,-1.1761869,-1.6632714,0.41538635,1.6329918,-1.8374829,0.0783305,1.4173896,-0.049312375
-4.7831832e-5,0.2359379,-0.052625466,0.7207765,-0.31561175,-2.0222073,0.91877466,0.39006594,1.2798883,-0.8189324,-0.041451007,-0.056593508,-0.45270327,-1.0070364,-0.8741111,1.6212543,-1.2721245,0.53010756,-1.2780942,-0.2704192
-1.6168906e-5,-0.7569922,-0.5270296,0.74864674,0.3508279,-0.991782,1.0620931,0.14959963,1.0235169,-1.9903733,0.19711147,0.68299234,0.046334933,-1.0184481,0.022427412,1.9335148,-0.49479863,1.3082448,-0.4564382,0.91528624
-8.462297e-6,0.983809,-1.6107258,0.814185,0.5031636,-0.07544125,0.17965293,-1.0461936,0.3089554,-0.10357233,1.0336533,-0.44834784,-1.1218802,-1.2496669,-0.17361951,0.7491916,-1.6711335,0.3896378,-0.20981534,-1.1225399
5.647816e-5,0.1667897,0.39518285,-0.1374031,1.4362003,-0.79863423,0.30344522,0.902349,1.0577934,-0.533363,-1.4862515,1.8164368,-1.8269649,-1.3408389e-5,0.19262482,2.7063212,-3.192822,-0.10048624,-0.87379843,-1.2184715
8.675791e-5,0.5025572,-0.919152,0.47806147,-0.436452,-1.8661679,1.9882797,-0.24133351,1.0471731,-0.5765367,0.08730915,1.2090459,-1.3570814,-2.3513682,-1.3502983,1.0726535,-0.83324265,1.8232378,-0.5712491,-0.31645447
-1.7449727e-5,1.138137,0.297301,0.010459168,-0.13035402,-1.0361482,0.44639573,0.11115768,0.98645794,-1.2665453,0.345588,1.6269346,-0.10977005,-1.3736405,-0.550646,0.7076373,-1.9110994,0.70864666,0.87668854,0.15611346
-4.3145974e-5,-0.05632817,-1.8285457,0.2535075,0.060495645,-0.63853097,1.0365365,0.45987606,0.9256392,-0.16657214,-1.214733,-0.27464253,-0.91407865,-1.2069647,0.036441218,1.3811458,-1.0733715,0.97412187,0.0695994,-1.8515639
8.836875e-5,0.5884909,-1.3150858,-0.78389496,0.15377122,-0.8060142,0.39821243,0.96244353,1.0901629,-0.38797784,-0.6043473,0.86407495,0.60134274,-0.45408675,0.46152386,1.8635764,-2.8982952,1.256056,-0.29663178,-0.20390935
7.975987e-5,0.42826667,-0.20605862,0.5526673,0.10978159,-0.13843454,0.7189652,-0.34517416,1.2099494,-1.0327703,-0.027718872,-0.39710394,-0.5070323,-0.86620563,-1.618663,0.5711374,-1.6877364,2.257302,0.29493353,0.033084244
9.555003e-5,-0.32945803,0.45500216,0.5413101,0.7721931,-0.17761086,0.5863601,0.56917906,-0.25186405,-0.49765694,-1.0655515,-0.2998165,0.75762546,0.14339508,-0.5966795,0.07640426,0.039338376,0.43459812,0.58158404,-0.13035242
-2.7670116e-5,0.17145383,-0.50711685,-0.6009536,1.0900538,-0.026215129,0.2743591,-0.55525446,0.7325454,0.8392219,-0.8168308,0.5976589,-0.7381243,-0.37281495,-0.68385196,1.5004252,-1.2585571,0.8132752,-0.22683771,1.5269972
3.794063e-5,0.32596776,0.16929248,0.4789189,-0.37149242,0.6459208,1.3805331,0.7186667,1.114117,-0.28698847,0.22193323,-0.7783708,0.4603974,-1.2146287,-1.5732238,-0.037111737,-1.2167767,-0.070023075,0.18988553,0.53850996
-6.4297e-5,0.24452749,-0.74190414,-1.0207279,0.4503623,-1.0715022,0.8444912,-0.41931462,-0.19071454,-0.8011294,-0.24556197,-0.23947904,-0.6976697,-0.08238042,0.24019982,0.9173768,0.41321078,1.0224104,-0.7270148,0.7447729
2.5091877e-5,-0.24751511,-0.20084837,0.32744706,0.4214477,-0.71179295,0.92006934,-0.19930561,0.7064651,-0.9247619,0.022138227,0.5126232,0.095612325,-0.098607436,-0.48768616,1.5503118,-0.5351301,0.74836355,0.45291218,-0.6222359
9.121229e-5,1.222231,0.18127157,0.72815436,1.1218746,0.20825991,-0.23804663,-0.29682,0.21773542,-1.6984799,-0.77040845,-0.33816135,-0.8374379,-1.2047359,-2.197294,0.25586796,-0.8140253,-0.13645081,0.4667811,-1.0104796
9.885628e-5,-0.030941999,-0.041698392,-0.77725637,-0.6200569,-1.2504605,0.19841388,0.86075544,1.6619382,0.56820714,0.3575801,-1.6657194,0.52181697,-0.7152075,-0.14643776,1.2172322,-0.374773,1.2735339,0.78967506,-0.3695778
-0.00010399327,-0.008426538,0.57897437,1.1105624,1.0759721,-1.874818,0.054524686,-0.5791491,0.7144989,-0.24594629,0.48617062,0.37272838,-0.78130555,-0.8346925,-0.017299509,0.5223578,0.20419979,0.99107045,-0.38943368,-0.797309
-9.9973935e-5,0.03655823,-1.1125437,-0.15078531,1.2738525,0.07085558,0.28793776,-0.11363563,-0.012094405,-0.4860863,0.9002101,0.38439098,-0.41811225,-0.9484721,-0.6553908,-0.57057005,-1.302691,0.6530288,0.79772455,-0.81975484
1.13066635e-5,-0.48747894,-0.6364989,-0.2735968,0.7863087,-0.7805862,1.0369153,0.32881308,1.1297303,-0.8615002,-0.077406116,0.9337482,-0.1640548,-0.6407408,-0.0409168,0.9663417,-1.6977789,0.9149922,0.21781774,-0.5847915
-0.00013521108,0.9042355,-0.011491951,0.34020874,0.14478551,-0.07398258,1.065143,0.6526743,0.2858894,-0.50127155,-0.37347466,1.304178,-0.6924657,-0.13287151,-0.74106175,0.00547913,-1.9130702,1.0515795,-1.5585532,0.3024627
-0.00015877686,-0.6838284,-0.025623254,0.29181623,0.16481788,0.53605473,0.3465454,-0.026007863,0.40200233,-0.43742704,-1.0672145,-1.0917116,-0.85819787,-0.047174893,-0.7411834,1.5400093,-0.772689,-0.25314057,-2.0546749,-2.5028322
-0.00021101559,0.34918246,-0.25655642,-1.3227996,0.5575171,1.687867,0.45116466,1.5831453,-0.045092452,0.27697894,-1.8755887,-0.6192972,-1.3518714,-0.79003143,0.96419793,2.3684525,0.9385504,-1.7622716,0.30525756,0.46046188
2.4083705e-5,1.7174388,0.39935797,0.19209975,0.91008544,-0.7851405,0.86019504,-0.22445036,2.9288304,-0.6602147,-0.3645931,1.0237087,-1.3887376,-1.7172543,0.36202636,2.1787565,0.25755668,-1.6678876,1.0954536,-0.881883
-0.00017944076,-1.1106533,-0.33684853,1.4993033,0.65684533,-0.47575647,1.3989815,-0.15262881,1.0880953,-0.49863955,-1.1064866,-0.21430981,-0.3116027,-0.91573596,0.6527152,-0.5150731,-0.56882536,-0.46517673,-0.59149855,-0.95449656
-0.00017043401,0.8384379,0.87095636,0.22367042,1.2979736,-1.0816486,1.9382384,-0.7813672,0.90976083,0.41779777,0.40614253,0.17981587,-2.3935926,-0.9830144,0.97882104,1.5762917,-1.0542628,0.10688939,1.3287699,-1.1110753
0.00010135335,0.032020994,0.6624493,0.69118965,0.75518656,-1.3195258,1.0817776,0.5712172,0.21978241,-0.5082058,-0.9587176,-1.675845,-1.7449788,-0.64134544,-0.19815113,1.4143593,-1.760916,0.20765363,-1.3423074,-0.8216229
-4.048695e-6,1.0351149,-0.49245206,1.824443,1.4000901,-1.0005115,1.1681775,-1.3204207,-0.46544248,-0.0940333,-1.6145003,0.81876594,-1.4149412,-0.58137983,0.55036527,1.7072908,-2.016256,1.4424845,0.2016403,-1.3628917
0.00019446592,-0.4780546,1.1874036,-1.7933782,0.4824752,-1.0687466,0.924359,-0.026159609,1.3104764,0.58404124,1.6285954,-0.5436735,-1.1378419,-1.5973432,-1.5126007,1.5088536,-2.5384142,0.7642523,0.2827285,-0.41711152
6.2201194e-5,0.34095776,1.4382213,-0.7457486,2.333366,0.16615736,1.8657961,0.9318806,2.0790343,-2.7917202,1.6557103,0.71806526,-0.8795754,-0.648158,0.8184448,1.7647939,-0.7663158,-0.42593217,0.20152737,-1.3716213
6.757095e-5,0.68918383,1.2269194,1.3384161,1.0151318,-0.59262496,1.7261864,-0.07197043,0.5030188,-0.9954263,0.051844086,0.20283762,-1.1722411,-0.8645792,0.6984964,0.4727488,-1.6595343,1.3554052,-0.86618227,-0.93207747
-7.387977e-5,0.48922062,0.67833847,1.9978958,0.9820602,-1.0213664,0.6749485,-0.8967051,0.6202669,-0.7827229,0.22310229,-0.051333047,0.30130938,-1.1349903,0.2010281,1.7040547,-1.3112065,-0.37928352,0.46756202,-1.1333245
-2.949047e-5,0.52891016,1.4744467,0.108712174,0.5462524,-0.20969136,1.1509025,1.1534926,0.6882401,-1.9030083,0.6402051,0.5582328,-1.504825,-0.8413209,0.77203417,1.8036041,-1.6715872,0.3822228,-0.6274687,-1.2662551
-3.6326528e-5,0.39176625,0.5443929,0.28159502,0.38285235,0.032470938,1.2572957,0.41551805,0.656373,-0.73948383,0.39466634,-0.57217723,-0.63552856,-0.051713128,-0.83597744,2.2214062,-0.7670903,-0.61585975,0.21456061,-0.22677757
5.46098e-6,0.61599004,-0.3215716,0.5187397,1.4282223,0.4666258,1.5070791,-0.2983238,0.92553663,-2.4676282,1.0210321,-0.20225102,-0.9781475,-0.9025836,1.0834723,0.73366225,-1.6028594,1.296666,0.73626983,-1.9691129
5.9299284e-5,0.61262715,-0.39498582,-0.39252737,0.46047348,-1.2290739,1.435487,1.6123986,0.8893582,-1.5461074,-0.12262891,-0.91325575,-1.1707629,-1.1927031,-0.7285082,1.1665723,-0.20437522,0.42612502,-0.21563213,-0.9188449
3.06893e-5,0.16446531,-0.030516474,-0.49009147,0.88454336,-0.81703913,1.1181785,0.34485534,-0.2283469,-0.90775687,0.13434099,0.73487717,0.40634382,-0.64362377,-0.5438749,1.3058279,-0.5312056,0.4456051,-0.77239203,-1.2183013
-5.687139e-5,-0.71149147,0.25594532,0.8189794,0.83411556,-0.6592949,-0.21401413,-0.3006527,0.049342815,-0.11356771,-0.14341107,0.36121738,-1.6610868,-1.0119977,0.36910918,0.33455408,-0.24932085,1.5464638,0.17622004,-0.19723462
3.141912e-5,-0.26245067,-0.0008904366,0.15819788,0.12584345,0.024870299,1.284305,-0.6525496,0.75130147,-0.9535183,-0.3844901,0.008526392,0.28406122,-0.75376654,-0.8414065,0.63693315,-1.6520123,-0.019485073,0.2054716,-0.76486224
1.1519248e-5,-0.12071462,-0.3385397,0.34043273,0.49791422,-0.14282213,0.53299856,0.56489354,0.7004672,-1.0517558,1.4616075,-0.29207507,-0.6741873,-0.53345245,-0.54978144,0.7953097,-1.0410796,0.6071086,-0.5513674,0.7031653
-5.3684107e-5,-0.10071606,-0.16990483,0.17433801,0.099888965,0.8523672,0.9767832,0.3482966,0.8194578,-0.62405324,-0.08827629,0.6581859,-0.17638943,-0.944762,-0.44981384,-0.022582266,0.3838739,0.93630564,-0.9915599,0.30372757
1.0535339e-5,1.1135755,0.046711884,0.49394092,0.3255623,-0.11758952,0.68597716,-0.27791387,0.83774686,-0.068576366,-1.1327193,0.2765721,-1.2035371,-0.5582403,-0.012719743,0.15757953,0.24878545,0.075985715,-0.33934122,-0.5022874
-2.3499342e-6,0.42467695,-0.23486128,-0.4754054,-0.17267565,0.636969,-0.33029044,-0.49536583,0.25717634,-0.14203228,0.49440444,0.3399117,-0.04185787,-0.7648763,0.47812,-0.13331155,-0.6349716,-0.77838135,-0.23298576,-0.7458693
2.9897453e-6,0.15522324,-0.1675695,-0.043192,0.5501122,0.63707703,1.3551637,-1.3624659,-0.59101725,0.7266212,-0.29948542,0.014512475,-0.100148976,0.21732013,-0.0982315,0.19366889,0.052720092,0.023121575,0.18387519,0.14806108
0.00011133622,2.0467646,-0.6791038,0.7506232,-0.05730853,-0.3071107,-0.21940741,-2.1043253,-0.20966196,-0.5084676,1.1090199,0.6026941,0.31284446,0.2548358,0.90577936,1.6693848,-1.1811252,-0.117779955,-1.1487006,1.0239367
-2.8227892e-6,1.1523656,0.9260128,0.27808562,2.1090887,-0.8291523,0.33164915,1.2674344,-0.6001446,-0.0969873,1.0584188,0.58934444,-0.29655445,0.061397295,0.98764867,0.8099771,-0.40106267,0.25582695,-1.4815055,-0.021625426
9.26082e-5,0.7499183,-0.16199097,0.5335025,0.01943525,-0.16727574,0.98805004,0.586067,0.3535395,-0.23616958,0.014874179,0.8170986,-1.4406385,-0.6823158,1.0142207,1.1747248,-0.9125827,0.8226603,-0.4009915,-2.4014008
-4.5189703e-5,0.72751874,0.7584558,1.5492296,0.44546258,-0.7625243,0.3100264,0.8085165,-0.26116112,-0.33450568,0.94230133,-0.83936644,0.3637648,-1.1910386,-0.008860052,0.1100021,0.03894706,0.26328757,0.5919758,-0.41139412
-0.00013013268,1.146603,-0.83089614,1.0812626,0.11664225,0.3196906,1.0099192,-1.1117877,0.847153,0.5968552,0.7901182,-0.8588267,-0.136516,-1.4262097,-0.6692865,0.9857999,-2.2868543,1.3339045,0.06917017,0.30711985
1.9472727e-5,1.3263642,0.10207865,0.26094612,-0.3010937,-0.5258685,0.013485557,0.011247143,0.87014306,-0.27877313,0.99545425,0.11824708,-0.04421675,-1.2667881,-1.3552686,-0.30085412,-0.6499326,0.48022982,0.29962972,-0.90815336
-1.4543642e-5,-0.13792531,-0.75323665,0.3641021,0.414712,-0.32056165,1.9904604,0.3401819,1.8480576,-0.14563778,0.5787984,0.21045323,0.17092606,-1.5694437,-1.3909429,0.7862691,-0.737591,-0.32285,-0.19561028,-0.11821052
-3.80459e-5,0.56350327,-0.72287154,-0.15492506,0.3322926,-0.51546234,0.37496156,0.028621443,1.3156568,-1.3240772,0.7306675,0.08771891,-1.2435701,-2.2684445,-0.13207129,2.1530268,-0.6279762,1.0639174,-2.2079616,0.3540319
-0.00011868743,0.86462384,-0.4460953,-0.23741165,0.2551644,-0.5089905,0.7978959,-0.19230585,2.7014112,-0.89876336,0.41980729,1.0325686,-1.3398843,-2.5837235,-0.40390256,1.5731333,-0.1435434,-0.43622133,0.3855676,-0.01696458
5.919776e-6,0.6570981,-0.9797391,0.56581664,0.32468274,-0.61868376,0.61315614,1.1676971,0.65658575,-0.4046533,-0.120841466,0.5128041,-0.8530613,-0.6185371,-0.21793945,0.86872375,-0.5566037,0.57325035,-0.8337301,-1.088255
-1.29519385e-5,0.32458505,-1.2053245,0.12219753,0.5761321,-0.11133647,0.51925874,0.6563057,1.997701,0.08236489,0.4167674,0.36131456,-1.3339195,-1.3864614,-1.1398755,1.1323903,-0.7453269,0.13621135,-1.1980408,-0.43054974
-5.324223e-5,0.55139273,0.09636706,-0.15582567,1.6460787,-0.18540365,0.44890675,0.3774274,0.64273846,0.12955706,-0.6805036,0.0036094075,-0.32222474,-1.5695475,0.51870674,0.45700142,-1.2821511,0.82108104,0.06752824,-0.32914945
0.000106539715,0.669145,0.40787396,-0.37042198,0.74518913,-0.2614901,0.2559691,0.020144457,1.0971277,-1.1622629,0.25563067,-0.14361288,0.25961798,-0.1253591,0.8573161,0.4117612,-1.2688509,0.65539217,0.16374663,-0.45963007
-7.612457e-5,0.31259978,0.6067689,0.42768228,0.1831953,-0.68393415,1.2748766,-0.3534806,-0.31306815,-0.029838571,0.33685064,-0.9219743,-0.6126131,-0.07414141,0.25004426,0.59530497,-1.07902,-0.0672744,0.42047504,-0.1325026
3.7949267e-5,0.6332316,0.51264495,0.064482264,0.8750552,0.8351162,-0.3854705,0.06869927,-0.17837639,-0.23073356,0.27916503,0.10088631,-0.86448103,-0.6122169,1.4245222,-0.426297,-0.08451239,-0.107838586,-0.5847394,-0.27043757
-5.3386113e-5,0.29050785,0.1379897,-0.6654027,1.0843114,-0.85741436,-0.026921958,-0.07500686,0.80668557,-0.19452213,0.19025384,0.6324613,-0.5106852,0.16777354,0.5257915,0.21331108,-0.16325055,-0.8651347,0.8813579,-0.065552
-6.71803e-5,0.0880119,0.96922314,0.29435617,-0.04168622,-0.4505592,0.40450227,-0.08518302,0.45351157,-0.2988423,-0.2205934,-0.4318977,-1.1440214,0.09444606,0.90085644,1.4158936,-0.31257364,1.4495921,-0.47338316,-0.1996702
6.5474065e-5,-0.12920132,0.27129555,1.182119,1.6337098,-0.9916004,0.84963775,0.9913633,0.7752778,-0.7837438,0.47084346,-0.8557485,-0.4912793,-0.29646388,1.822488,1.5569005,-0.38465196,-0.10144748,0.7405215,-0.724482
5.3539414e-5,1.9332573,0.615905,2.494558,0.96246356,-1.3780884,0.5739343,-0.03391514,0.15398872,-0.87134194,0.771468,-1.0014325,-1.4194832,-1.3207434,0.4326172,0.66496766,-0.84721994,-0.121127695,0.46833634,-1.1366993
0.00017052545,1.491227,0.026768079,1.2472203,0.6075142,-1.0254381,1.052814,0.18470806,0.3709532,-0.7721162,0.64681405,0.8101422,-1.2316729,-1.0723659,0.32558498,1.961402,-2.8993196,1.3796824,-0.47541583,-1.4548482
6.736277e-5,1.3602026,-0.5189273,-0.1457802,0.7374091,-1.2553852,1.5092195,0.43620825,0.82661635,-0.75641394,1.4675899,0.04574246,-1.8732429,-2.0238514,0.12672018,2.2485688,-1.848545,0.6922346,0.650334,-1.8280928
-0.00022269627,0.7580872,0.3561685,0.15018122,2.1020443,-1.2134115,0.9349352,1.3735328,0.979187,-1.9304261,-0.61768985,0.52314705,-1.8082927,-1.7714787,-0.012327662,2.2728176,-2.4945252,0.22558062,-0.76979655,-0.52901775
0.00017117194,1.5184844,0.24906032,-0.091378994,1.5288746,-1.032524,1.2377732,0.20922226,1.0978911,-1.2955097,0.095659815,-0.90407014,-2.1169214,-1.294295,0.65880305,1.9095482,-1.9135584,1.1109734,-0.02626249,-1.0146422
0.00019747128,2.0985384,-0.2338321,0.5786009,1.0422407,-1.1782042,2.0643604,0.9213439,0.29908323,-0.9440935,0.39117217,-0.9139919,-1.6378,-1.8447616,0.42796788,2.5636845,-1.5670459,1.6358498,-0.5624957,-0.9962879
6.5961285e-5,1.5204394,-0.48624668,-0.21661682,1.4011505,-1.454502,1.3403567,0.15027595,1.5681604,-0.97944957,0.52051103,-0.7589965,-1.7635592,-1.7754872,-0.56547815,2.2393262,-2.0706832,0.8962547,-0.83779156,-0.8579963
3.1131254e-5,1.6834282,-0.0798295,0.7274466,1.3697072,-1.9973977,2.2765803,0.5329005,1.9719265,-1.2205212,1.1330816,-0.54342014,-2.1448114,-2.7267268,-0.5825665,3.2645915,-2.0028148,1.2457623,-0.3937659,-0.93830705
0.00011909828,1.7336446,-0.48276177,1.0123866,2.1049201,-1.807193,2.6065593,0.68135333,2.932271,-1.7239463,0.5513172,-0.1712804,-1.5977354,-2.1174867,-0.9118163,2.943977,-1.5234591,1.2913775,-0.3807451,-1.2090014
-0.00016840639,1.1859674,-0.7378977,0.82190543,2.0122921,-1.2070982,1.5074403,-0.23873612,1.7777289,-1.0817552,0.15837622,-0.6469769,-3.2363093,-2.8339808,-1.0746794,2.2551558,-1.4084023,0.1389659,-0.43874526,-1.720984
0.00020091563,1.4653169,-0.7863081,0.6872859,1.6877902,-1.3683605,1.9283195,-0.097681925,1.3326766,-1.3603449,0.93233055,-0.258557,-1.7254804,-1.1341866,-0.4339145,2.698745,-2.5368876,1.3608567,-0.14053933,-0.47561494
3.0972842e-5,1.9097526,-0.54842144,0.0032124843,1.3197017,-0.17605723,2.922009,-0.019108832,0.8069864,-1.6071223,0.35595846,-0.36811543,-1.4849578,-1.8959442,-0.42014349,3.6017647,-1.3965194,2.2316196,-0.7391271,-1.394413
5.3838667e-5,2.922308,-0.7233428,1.2440928,2.1978757,-1.3566221,1.3752862,0.12149002,2.3547993,0.3491376,0.9599667,-0.47781542,-1.340538,-2.4574323,-0.014324487,1.2297511,-2.7226164,0.1835517,0.4772372,-0.6141287
0.00021635625,0.8464093,0.2596032,0.15673178,2.0528574,-2.1377542,2.2816958,1.8190284,1.7474076,-1.444275,0.592054,1.047317,-2.2291763,-1.9634107,-0.67676985,2.327408,-1.7149726,1.4478555,-0.5263132,-2.8622055
-2.6897846e-5,1.3414283,-0.20506369,0.3813169,1.3153342,-1.4716166,1.9998827,0.5863784,1.6546175,-1.7929975,0.4042171,0.38095286,-1.5860264,-2.0491889,0.76260775,3.2207067,-2.1787415,0.570513,-0.10060211,-1.2444342
0.00018934262,1.8483614,-0.89858955,0.08458309,1.367197,-2.5703275,1.7069775,-0.017242335,1.8326645,-1.0521975,0.043088637,0.30934355,-2.058786,-3.1603472,-0.81158304,2.5595844,-2.1171904,0.25567815,-2.372255,-1.7810081
-0.00035382947,1.1050997,-1.2603711,-0.0319777,1.9745691,-1.5361639,1.584834,0.19635272,2.5604408,-2.2986956,-0.4718866,-0.51603496,-2.055248,-1.2802734,-0.00042148537,1.1616089,-2.8216782,0.46907187,-0.20859563,-1.2641542
0.00031588355,1.0572324,-0.8804492,-0.03908959,1.3614796,-1.6826528,0.9643599,0.6797213,1.4280306,-1.2973679,0.1814875,-0.12815583,-1.4399285,-2.2317042,-0.5651092,2.8203456,-1.7960943,1.395877,-1.1044102,-0.8409755
3.3645603e-5,0.63046896,-1.0444119,1.0309008,1.0174778,-1.2468007,1.8207247,0.27259195,1.7644986,-1.0911741,0.3705201,0.04457719,-1.9235697,-1.5764954,-1.2282189,2.4469512,-0.9917913,1.0056088,-0.488486,-1.6850724
-4.1860574e-5,0.8092797,-1.4722707,0.12587579,1.0294646,-2.1245227,1.6929954,0.5074345,1.6730084,-1.1602038,0.45089573,-0.2649366,-1.7883326,-2.5809548,-0.92948943,3.003224,-1.6287292,1.5903773,-0.35223854,-0.010308926
9.5943855e-5,2.2555265,-1.1785902,0.68549573,1.1660718,-0.734005,1.6218083,0.6276297,1.9573107,-1.3822005,-0.52497435,-0.16068628,-1.6811367,-2.3695838,-0.11050935,2.5652244,-1.5809252,1.0569693,0.3654894,-0.034157142
-0.00017781857,0.798237,-0.9109582,-0.7225163,1.8741689,-1.7901446,1.9745492,0.4463826,3.4785855,-1.5110568,-0.092494905,-0.46603075,-1.3603154,-2.1078675,-0.9140923,0.9096416,-2.3404715,0.0660788,-0.8404025,0.3279858
-2.4596318e-6,1.8417586,0.34284228,-0.6044596,0.49957806,-1.8407114,1.5183045,0.37140185,2.4082584,-0.5474499,-0.2328842,-0.053078663,-1.6079986,-1.1561471,0.4492232,1.9184699,-2.1041472,1.6469609,-0.7556406,-0.5938616
0.00028922939,0.9085325,0.39169264,0.54051995,1.2650049,-1.6529652,1.8978127,0.78212214,2.4158967,-0.95810694,0.9608445,-0.1382668,-1.8813919,-1.5696096,0.22097926,2.337833,-1.0985229,1.5821286,-0.28534788,-1.9766065
-0.00013878099,1.2864512,-0.9548568,0.402182,2.2231178,-0.27003846,2.2657034,0.32876113,1.7360168,-0.9023073,1.397602,-0.12612621,-2.0222688,-0.4194207,0.10887703,2.838767,-1.4647968,1.2700143,0.06834832,-1.3183602
-0.0001881377,1.5408959,0.35820013,0.6258593,1.7570894,-1.6776052,1.5176739,1.3413725,1.2709581,-1.5598799,0.7634636,1.6080601,-1.960846,-1.1720655,-0.96872294,2.2512355,-0.9174071,1.6775174,0.8024501,-1.2000798
-3.6914662e-6,1.4244256,0.82177496,0.44866067,1.8258331,-3.2330492,1.5080001,0.3268504,2.0735486,-1.8233262,1.1753142,0.5576978,-2.5871515,-3.3545976,1.961326,1.955483,-2.0833268,1.3269558,-0.5144334,-2.052841
